model,sample_index,image_id,true_label,target_label,clean_pred,adv_pred,clean_correct,stored_attack_success,quantized_attack_success,selected_for_metrics,stored_vs_quantized_success_match,stored_status,clean_path,attack_path
swin,649,93114736f072d6d3,616,762,616,964,True,True,True,True,True,ok,data/nips2017/images/93114736f072d6d3.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0649/images/final_selected.png
swin,650,150249123e81930d,922,484,922,762,True,True,True,True,True,ok,data/nips2017/images/150249123e81930d.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0650/images/final_selected.png
swin,651,217597258ac12258,582,804,582,974,True,True,True,True,True,ok,data/nips2017/images/217597258ac12258.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0651/images/final_selected.png
swin,652,303781188f1b3b27,476,338,476,718,True,True,True,True,True,ok,data/nips2017/images/303781188f1b3b27.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0652/images/final_selected.png
swin,653,493694833dc23399,537,834,537,680,True,True,True,True,True,ok,data/nips2017/images/493694833dc23399.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0653/images/final_selected.png
swin,654,629138193e021cdf,884,738,884,884,True,False,False,False,True,ok,data/nips2017/images/629138193e021cdf.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0654/images/final_selected.png
swin,655,692016122b9e07a6,959,122,959,488,True,True,True,True,True,ok,data/nips2017/images/692016122b9e07a6.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0655/images/final_selected.png
swin,656,784232355d49601b,326,160,326,815,True,True,True,True,True,ok,data/nips2017/images/784232355d49601b.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0656/images/final_selected.png
swin,657,4063377442ea93d3,595,813,595,984,True,True,True,True,True,ok,data/nips2017/images/4063377442ea93d3.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0657/images/final_selected.png
swin,658,6217866896fbe2b7,698,866,698,663,True,True,True,True,True,ok,data/nips2017/images/6217866896fbe2b7.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0658/images/final_selected.png
swin,659,8555611998ea426a,990,496,990,820,True,True,True,True,True,ok,data/nips2017/images/8555611998ea426a.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0659/images/final_selected.png
swin,660,8724748782cb6c31,75,646,75,312,True,True,True,True,True,ok,data/nips2017/images/8724748782cb6c31.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0660/images/final_selected.png
swin,661,65251969959ce0e6,937,836,937,945,True,True,True,True,True,ok,data/nips2017/images/65251969959ce0e6.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0661/images/final_selected.png
swin,662,97917829607b6189,858,659,538,538,False,True,False,False,True,ok,data/nips2017/images/97917829607b6189.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0662/images/final_selected.png
swin,663,55599050147071cc,472,961,472,974,True,True,True,True,True,ok,data/nips2017/images/55599050147071cc.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0663/images/final_selected.png
swin,664,95185508805329aa,652,720,450,458,False,True,False,False,True,ok,data/nips2017/images/95185508805329aa.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0664/images/final_selected.png
swin,665,a00c8d22e63497c4,430,891,430,543,True,True,True,True,True,ok,data/nips2017/images/a00c8d22e63497c4.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0665/images/final_selected.png
swin,666,a2de1f4f2c1021fa,455,184,539,539,False,True,False,False,True,ok,data/nips2017/images/a2de1f4f2c1021fa.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0666/images/final_selected.png
swin,667,a3c4dd88edacb575,399,350,399,885,True,True,True,True,True,ok,data/nips2017/images/a3c4dd88edacb575.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0667/images/final_selected.png
swin,668,a3c651cf20ee2d34,640,560,640,646,True,True,True,True,True,ok,data/nips2017/images/a3c651cf20ee2d34.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0668/images/final_selected.png
swin,669,a4f718e554dd18dd,975,94,975,977,True,True,True,True,True,ok,data/nips2017/images/a4f718e554dd18dd.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0669/images/final_selected.png
swin,670,a7f9b28e30d19d85,661,698,661,820,True,True,True,True,True,ok,data/nips2017/images/a7f9b28e30d19d85.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0670/images/final_selected.png
swin,671,a8c3363bbcc7015c,738,839,738,580,True,True,True,True,True,ok,data/nips2017/images/a8c3363bbcc7015c.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0671/images/final_selected.png
swin,672,a8dd9ba15f7b817b,805,739,805,429,True,True,True,True,True,ok,data/nips2017/images/a8dd9ba15f7b817b.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0672/images/final_selected.png
swin,673,a8fca010774a1187,828,809,828,677,True,True,True,True,True,ok,data/nips2017/images/a8fca010774a1187.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0673/images/final_selected.png
swin,674,a8fe76c687b00e33,597,118,597,891,True,True,True,True,True,ok,data/nips2017/images/a8fe76c687b00e33.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0674/images/final_selected.png
swin,675,a28beac14b9037da,404,350,404,404,True,False,False,False,True,ok,data/nips2017/images/a28beac14b9037da.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0675/images/final_selected.png
swin,676,a33af1b9f8b8a81b,879,666,879,614,True,True,True,True,True,ok,data/nips2017/images/a33af1b9f8b8a81b.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0676/images/final_selected.png
swin,677,a64ae1acd9d09a87,130,82,130,129,True,True,True,True,True,ok,data/nips2017/images/a64ae1acd9d09a87.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0677/images/final_selected.png
swin,678,a70b1cda0776cba6,142,118,142,141,True,True,True,True,True,ok,data/nips2017/images/a70b1cda0776cba6.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0678/images/final_selected.png
swin,679,a74f197288b10a0d,807,747,807,449,True,True,True,True,True,ok,data/nips2017/images/a74f197288b10a0d.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0679/images/final_selected.png
swin,680,a84ead15406596ce,479,936,479,535,True,True,True,True,True,ok,data/nips2017/images/a84ead15406596ce.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0680/images/final_selected.png
swin,681,a90d9627e2145090,425,721,425,979,True,True,True,True,True,ok,data/nips2017/images/a90d9627e2145090.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0681/images/final_selected.png
swin,682,a92ab9e5fb9c5d64,628,456,628,814,True,True,True,True,True,ok,data/nips2017/images/a92ab9e5fb9c5d64.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0682/images/final_selected.png
swin,683,a92babc0a6436d3b,759,654,759,622,True,True,True,True,True,ok,data/nips2017/images/a92babc0a6436d3b.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0683/images/final_selected.png
swin,684,a92e49d8bbdc2aae,532,563,532,532,True,False,False,False,True,ok,data/nips2017/images/a92e49d8bbdc2aae.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0684/images/final_selected.png
swin,685,a187afb98f295057,120,754,120,980,True,True,True,True,True,ok,data/nips2017/images/a187afb98f295057.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0685/images/final_selected.png
swin,686,a193f7ae7d550a82,737,630,737,838,True,True,True,True,True,ok,data/nips2017/images/a193f7ae7d550a82.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0686/images/final_selected.png
swin,687,a414ccf5c51454e0,829,865,829,758,True,True,True,True,True,ok,data/nips2017/images/a414ccf5c51454e0.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0687/images/final_selected.png
swin,688,a777db736ecdfb65,325,55,325,314,True,True,True,True,True,ok,data/nips2017/images/a777db736ecdfb65.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0688/images/final_selected.png
swin,689,a5949b0719d3ea77,980,472,980,972,True,True,True,True,True,ok,data/nips2017/images/a5949b0719d3ea77.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0689/images/final_selected.png
swin,690,a6535c039bfeba2c,535,291,535,456,True,True,True,True,True,ok,data/nips2017/images/a6535c039bfeba2c.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0690/images/final_selected.png
swin,691,a7151de51c2f1d0b,344,213,344,49,True,True,True,True,True,ok,data/nips2017/images/a7151de51c2f1d0b.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0691/images/final_selected.png
swin,692,a8631b077e74f7aa,479,485,479,535,True,True,True,True,True,ok,data/nips2017/images/a8631b077e74f7aa.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0692/images/final_selected.png
swin,693,a033832d9ff8913b,100,356,100,974,True,True,True,True,True,ok,data/nips2017/images/a033832d9ff8913b.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0693/images/final_selected.png
swin,694,a97274c7e80a1764,865,925,865,684,True,True,True,True,True,ok,data/nips2017/images/a97274c7e80a1764.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0694/images/final_selected.png
swin,695,a482985ca1e77960,890,469,890,974,True,True,True,True,True,ok,data/nips2017/images/a482985ca1e77960.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0695/images/final_selected.png
swin,696,a920691cf2d50f79,946,951,946,328,True,True,True,True,True,ok,data/nips2017/images/a920691cf2d50f79.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0696/images/final_selected.png
swin,697,a52570066ecc61fd,975,582,975,984,True,True,True,True,True,ok,data/nips2017/images/a52570066ecc61fd.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0697/images/final_selected.png
swin,698,aa4e1cf9cb6e7801,895,839,895,974,True,True,True,True,True,ok,data/nips2017/images/aa4e1cf9cb6e7801.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0698/images/final_selected.png
swin,699,aa07ba1587ec047e,468,899,468,656,True,True,True,True,True,ok,data/nips2017/images/aa07ba1587ec047e.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0699/images/final_selected.png
swin,700,aa90f93ed6fae139,309,827,309,316,True,True,True,True,True,ok,data/nips2017/images/aa90f93ed6fae139.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0700/images/final_selected.png
swin,701,ab3fef142d031784,656,736,656,436,True,True,True,True,True,ok,data/nips2017/images/ab3fef142d031784.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0701/images/final_selected.png
swin,702,ab42aa5e9745c214,581,590,581,859,True,True,True,True,True,ok,data/nips2017/images/ab42aa5e9745c214.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0702/images/final_selected.png
swin,703,ab8329c28d8538c3,468,12,468,436,True,True,True,True,True,ok,data/nips2017/images/ab8329c28d8538c3.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0703/images/final_selected.png
swin,704,abd121ef53a69ef8,239,334,239,232,True,True,True,True,True,ok,data/nips2017/images/abd121ef53a69ef8.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0704/images/final_selected.png
swin,705,abe9504895f6e8dd,565,606,565,574,True,True,True,True,True,ok,data/nips2017/images/abe9504895f6e8dd.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0705/images/final_selected.png
swin,706,ac2a8a4777dbe746,895,45,895,404,True,True,True,True,True,ok,data/nips2017/images/ac2a8a4777dbe746.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0706/images/final_selected.png
swin,707,ac295a63ac9d2cd7,692,863,692,574,True,True,True,True,True,ok,data/nips2017/images/ac295a63ac9d2cd7.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0707/images/final_selected.png
swin,708,ac668c13ccfd4b79,597,750,764,471,False,True,False,False,True,ok,data/nips2017/images/ac668c13ccfd4b79.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0708/images/final_selected.png
swin,709,acd99e9b7128395a,858,752,858,538,True,True,True,True,True,ok,data/nips2017/images/acd99e9b7128395a.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0709/images/final_selected.png
swin,710,ad43e858c614db4d,967,70,967,809,True,True,True,True,True,ok,data/nips2017/images/ad43e858c614db4d.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0710/images/final_selected.png
swin,711,ad333e5d6953cbbf,632,296,632,479,True,True,True,True,True,ok,data/nips2017/images/ad333e5d6953cbbf.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0711/images/final_selected.png
swin,712,adcf48b42266309d,504,588,504,969,True,True,True,True,True,ok,data/nips2017/images/adcf48b42266309d.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0712/images/final_selected.png
swin,713,ae24c23192976a40,751,887,751,974,True,True,True,True,True,ok,data/nips2017/images/ae24c23192976a40.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0713/images/final_selected.png
swin,714,ae78688b32986638,912,878,912,646,True,True,True,True,True,ok,data/nips2017/images/ae78688b32986638.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0714/images/final_selected.png
swin,715,af2ac1705dc19a5f,383,98,383,383,True,False,False,False,True,ok,data/nips2017/images/af2ac1705dc19a5f.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0715/images/final_selected.png
swin,716,af543b5f19ed1b1d,39,390,39,974,True,True,True,True,True,ok,data/nips2017/images/af543b5f19ed1b1d.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0716/images/final_selected.png
swin,717,af3736cca01a2d28,317,765,317,316,True,True,True,True,True,ok,data/nips2017/images/af3736cca01a2d28.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0717/images/final_selected.png
swin,718,afa0f88aaab03427,544,2,544,54,True,True,True,True,True,ok,data/nips2017/images/afa0f88aaab03427.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0718/images/final_selected.png
swin,719,afb0233b2e0545c4,580,958,580,646,True,True,True,True,True,ok,data/nips2017/images/afb0233b2e0545c4.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0719/images/final_selected.png
swin,720,afe045d68f1a60d0,989,955,989,489,True,True,True,True,True,ok,data/nips2017/images/afe045d68f1a60d0.png,outputs/nips2017/nips2017_selected_20260714_195944/swin/ablation_and_no_verifier/sample_0720/images/final_selected.png
